
1704481262974,59,Logout,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,8892,389,4,4,null,59,2,29
1704481262806,251,"Load-2,318",200,OK,Thread Group 1-1,text,true,,900,1273,4,4,https://incoming.telemetry.mozilla.org/submit/activity-stream/impression-stats/1/98339428-6bba-4bf4-80b5-4b77c18c2f5e,251,0,0
1704481262778,288,"Load-2,318",200,OK,Thread Group 1-2,text,true,,827,1273,4,4,https://incoming.telemetry.mozilla.org/submit/activity-stream/impression-stats/1/98339428-6bba-4bf4-80b5-4b77c18c2f5e,288,0,0
1704481263037,75,"Load-2,316",400,Bad Request,Thread Group 1-4,text,false,,468,595,4,4,https://push.services.mozilla.com/,74,0,53
1704481263112,28,"Load-2,317",200,OK,Thread Group 1-4,text,true,,2783,359,4,4,http://64.227.132.109/LandingPage,28,0,0
1704481263009,281,"Load-2,320",200,OK,Thread Group 1-3,text,true,,845,1632,4,4,https://incoming.telemetry.mozilla.org/submit/activity-stream/impression-stats/1/38dc72f7-9b6f-470c-bf36-0aa85a2d8d14,281,0,0
1704481263067,234,"Load-2,319",200,OK,Thread Group 1-2,text,true,,812,1437,4,4,https://incoming.telemetry.mozilla.org/submit/activity-stream/sessions/1/8f3533b0-a694-410a-afdc-612529af8002,234,0,0
1704481263058,246,"Load-2,319",200,OK,Thread Group 1-1,text,true,,858,1437,4,4,https://incoming.telemetry.mozilla.org/submit/activity-stream/sessions/1/8f3533b0-a694-410a-afdc-612529af8002,246,0,0
1704481263142,338,"Load-2,321",200,OK,Thread Group 1-4,text,true,,848,2054,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/baseline/1/0eafe0a8-6d90-4eec-9778-2f752372fe09,338,0,48
1704481263469,61,"Logout-2,083",200,OK,Thread Group 1-5,text,true,,8892,389,5,5,http://64.227.132.109/nucleo-icons.8b3a763416dc36ab.woff2,61,0,31
1704481263466,61,Logout,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,8892,389,5,5,null,61,4,31
1704481263305,254,"Load-2,342",200,OK,Thread Group 1-1,text,true,,896,2039,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/42491a7e-82ad-4c5e-bc55-8adba0c49234,254,0,0
1704481263291,282,"Load-2,318",200,OK,Thread Group 1-3,text,true,,938,1273,5,5,https://incoming.telemetry.mozilla.org/submit/activity-stream/impression-stats/1/98339428-6bba-4bf4-80b5-4b77c18c2f5e,282,0,0
1704481263302,274,"Load-2,342",200,OK,Thread Group 1-2,text,true,,812,2039,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/42491a7e-82ad-4c5e-bc55-8adba0c49234,274,0,0
1704481263532,70,"Load-2,316",400,Bad Request,Thread Group 1-5,text,false,,468,595,5,5,https://push.services.mozilla.com/,69,0,49
1704481263603,29,"Load-2,317",200,OK,Thread Group 1-5,text,true,,2783,359,5,5,http://64.227.132.109/LandingPage,29,0,0
1704481263481,280,"Load-2,320",200,OK,Thread Group 1-4,text,true,,904,1632,5,5,https://incoming.telemetry.mozilla.org/submit/activity-stream/impression-stats/1/38dc72f7-9b6f-470c-bf36-0aa85a2d8d14,280,0,0
1704481263560,233,"Load-2,343",200,OK,Thread Group 1-1,text,true,,875,2031,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/174cc405-0802-4837-9851-18c16b5e246a,233,0,0
1704481263577,271,"Load-2,343",200,OK,Thread Group 1-2,text,true,,916,2031,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/174cc405-0802-4837-9851-18c16b5e246a,271,0,0
1704481263574,286,"Load-2,319",200,OK,Thread Group 1-3,text,true,,895,1437,5,5,https://incoming.telemetry.mozilla.org/submit/activity-stream/sessions/1/8f3533b0-a694-410a-afdc-612529af8002,286,0,0
1704481263634,315,"Load-2,321",200,OK,Thread Group 1-5,text,true,,864,2054,5,5,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/baseline/1/0eafe0a8-6d90-4eec-9778-2f752372fe09,315,0,45
1704481263762,244,"Load-2,318",200,OK,Thread Group 1-4,text,true,,719,1273,6,6,https://incoming.telemetry.mozilla.org/submit/activity-stream/impression-stats/1/98339428-6bba-4bf4-80b5-4b77c18c2f5e,244,0,0
1704481263964,78,"Logout-2,083",200,OK,Thread Group 1-6,text,true,,8892,389,6,6,http://64.227.132.109/nucleo-icons.8b3a763416dc36ab.woff2,77,0,38
1704481263963,78,Logout,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-6,,true,,8892,389,6,6,null,77,1,38
1704481263794,302,"Load-2,344",200,OK,Thread Group 1-1,text,true,,905,2335,6,6,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/15354dd1-d4ae-49d4-996a-9f2793ccc683,302,0,0
1704481264043,60,"Load-2,316",400,Bad Request,Thread Group 1-6,text,false,,468,595,6,6,https://push.services.mozilla.com/,59,0,42
1704481263861,254,"Load-2,342",200,OK,Thread Group 1-3,text,true,,829,2039,6,6,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/42491a7e-82ad-4c5e-bc55-8adba0c49234,254,0,0
1704481263849,280,"Load-2,344",200,OK,Thread Group 1-2,text,true,,900,2335,6,6,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/15354dd1-d4ae-49d4-996a-9f2793ccc683,280,0,0
1704481264103,38,"Load-2,317",200,OK,Thread Group 1-6,text,true,,2783,359,6,6,http://64.227.132.109/LandingPage,38,0,0
1704481263950,273,"Load-2,320",200,OK,Thread Group 1-5,text,true,,827,1632,6,6,https://incoming.telemetry.mozilla.org/submit/activity-stream/impression-stats/1/38dc72f7-9b6f-470c-bf36-0aa85a2d8d14,272,0,0
1704481264007,263,"Load-2,319",200,OK,Thread Group 1-4,text,true,,801,1437,6,6,https://incoming.telemetry.mozilla.org/submit/activity-stream/sessions/1/8f3533b0-a694-410a-afdc-612529af8002,263,0,0
1704481264096,262,"Load-2,345",200,OK,Thread Group 1-1,text,true,,830,1974,6,6,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/032b5de5-b03f-459c-baab-7b0142b804a2,261,0,0
1704481264116,242,"Load-2,343",200,OK,Thread Group 1-3,text,true,,712,2031,6,6,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/174cc405-0802-4837-9851-18c16b5e246a,242,0,0
1704481264129,269,"Load-2,345",200,OK,Thread Group 1-2,text,true,,917,1974,6,6,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/032b5de5-b03f-459c-baab-7b0142b804a2,268,0,0
1704481264142,275,"Load-2,321",200,OK,Thread Group 1-6,text,true,,773,2054,6,6,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/baseline/1/0eafe0a8-6d90-4eec-9778-2f752372fe09,275,0,45
1704481264223,263,"Load-2,318",200,OK,Thread Group 1-5,text,true,,892,1273,7,7,https://incoming.telemetry.mozilla.org/submit/activity-stream/impression-stats/1/98339428-6bba-4bf4-80b5-4b77c18c2f5e,263,0,0
1704481264467,61,"Logout-2,083",200,OK,Thread Group 1-7,text,true,,8892,389,7,7,http://64.227.132.109/nucleo-icons.8b3a763416dc36ab.woff2,60,0,30
1704481264465,61,Logout,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-7,,true,,8892,389,7,7,null,60,3,30
1704481264271,301,"Load-2,342",200,OK,Thread Group 1-4,text,true,,886,2039,7,7,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/42491a7e-82ad-4c5e-bc55-8adba0c49234,301,0,0
1704481264360,231,"Load-2,344",200,OK,Thread Group 1-3,text,true,,749,2335,7,7,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/15354dd1-d4ae-49d4-996a-9f2793ccc683,231,0,0
1704481264531,73,"Load-2,316",400,Bad Request,Thread Group 1-7,text,false,,468,595,7,7,https://push.services.mozilla.com/,72,0,51
1704481264359,263,"Load-2,346",200,OK,Thread Group 1-1,text,true,,846,2046,7,7,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/18023e04-b4dc-4ed0-9c01-7078b0c1b00f,263,0,0
1704481264605,30,"Load-2,317",200,OK,Thread Group 1-7,text,true,,2783,359,7,7,http://64.227.132.109/LandingPage,29,0,0
1704481264400,281,"Load-2,346",200,OK,Thread Group 1-2,text,true,,853,2046,7,7,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/18023e04-b4dc-4ed0-9c01-7078b0c1b00f,281,0,0
1704481264418,278,"Load-2,320",200,OK,Thread Group 1-6,text,true,,797,1632,7,7,https://incoming.telemetry.mozilla.org/submit/activity-stream/impression-stats/1/38dc72f7-9b6f-470c-bf36-0aa85a2d8d14,278,0,0
1704481264487,271,"Load-2,319",200,OK,Thread Group 1-5,text,true,,757,1437,7,7,https://incoming.telemetry.mozilla.org/submit/activity-stream/sessions/1/8f3533b0-a694-410a-afdc-612529af8002,271,0,0
1704481264573,276,"Load-2,343",200,OK,Thread Group 1-4,text,true,,877,2031,7,7,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/174cc405-0802-4837-9851-18c16b5e246a,276,0,0
1704481264622,283,"Load-2,347",200,OK,Thread Group 1-1,text,true,,896,2027,7,7,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/deaa10f1-d198-4757-997f-cb66c5ccc967,283,0,0
1704481264592,317,"Load-2,345",200,OK,Thread Group 1-3,text,true,,734,1974,7,7,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/032b5de5-b03f-459c-baab-7b0142b804a2,316,0,0
1704481264636,311,"Load-2,321",200,OK,Thread Group 1-7,text,true,,771,2054,7,7,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/baseline/1/0eafe0a8-6d90-4eec-9778-2f752372fe09,311,0,42
1704481264697,269,"Load-2,318",200,OK,Thread Group 1-6,text,true,,749,1273,8,8,https://incoming.telemetry.mozilla.org/submit/activity-stream/impression-stats/1/98339428-6bba-4bf4-80b5-4b77c18c2f5e,269,0,0
1704481264682,285,"Load-2,347",200,OK,Thread Group 1-2,text,true,,895,2027,8,8,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/deaa10f1-d198-4757-997f-cb66c5ccc967,285,0,0
1704481264957,58,"Logout-2,083",200,OK,Thread Group 1-8,text,true,,8892,389,8,8,http://64.227.132.109/nucleo-icons.8b3a763416dc36ab.woff2,58,0,27
1704481264957,58,Logout,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-8,,true,,8892,389,8,8,null,58,1,27
1704481264759,260,"Load-2,342",200,OK,Thread Group 1-5,text,true,,720,2039,8,8,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/42491a7e-82ad-4c5e-bc55-8adba0c49234,260,0,0
1704481265017,69,"Load-2,316",400,Bad Request,Thread Group 1-8,text,false,,468,595,8,8,https://push.services.mozilla.com/,68,0,48
1704481265087,31,"Load-2,317",200,OK,Thread Group 1-8,text,true,,2783,359,8,8,http://64.227.132.109/LandingPage,31,0,0
1704481264852,321,"Load-2,344",200,OK,Thread Group 1-4,text,true,,749,2335,8,8,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/15354dd1-d4ae-49d4-996a-9f2793ccc683,321,0,0
1704481264907,275,"Load-2,348",200,OK,Thread Group 1-1,text,true,,814,2051,8,8,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/2d4aa183-f4f6-4ef1-87c2-695b7a76d171,275,0,0
1704481264910,275,"Load-2,346",200,OK,Thread Group 1-3,text,true,,771,2046,8,8,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/18023e04-b4dc-4ed0-9c01-7078b0c1b00f,275,0,0
1704481264947,248,"Load-2,320",200,OK,Thread Group 1-7,text,true,,748,1632,8,8,https://incoming.telemetry.mozilla.org/submit/activity-stream/impression-stats/1/38dc72f7-9b6f-470c-bf36-0aa85a2d8d14,248,0,0
1704481264968,257,"Load-2,348",200,OK,Thread Group 1-2,text,true,,854,2051,8,8,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/2d4aa183-f4f6-4ef1-87c2-695b7a76d171,257,0,0
1704481264966,284,"Load-2,319",200,OK,Thread Group 1-6,text,true,,920,1437,8,8,https://incoming.telemetry.mozilla.org/submit/activity-stream/sessions/1/8f3533b0-a694-410a-afdc-612529af8002,284,0,0
1704481265019,242,"Load-2,343",200,OK,Thread Group 1-5,text,true,,786,2031,8,8,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/174cc405-0802-4837-9851-18c16b5e246a,241,0,0
1704481265182,285,"Load-2,350",200,OK,Thread Group 1-1,text,true,,721,2464,9,9,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/top-sites/1/ec15f601-95c5-4fc3-9ed6-2c3768b34d98,284,0,0
1704481265173,294,"Load-2,345",200,OK,Thread Group 1-4,text,true,,896,1974,9,9,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/032b5de5-b03f-459c-baab-7b0142b804a2,294,0,0
1704481265226,241,"Load-2,350",200,OK,Thread Group 1-2,text,true,,762,2464,9,9,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/top-sites/1/ec15f601-95c5-4fc3-9ed6-2c3768b34d98,241,0,0
1704481265195,275,"Load-2,318",200,OK,Thread Group 1-7,text,true,,865,1273,9,9,https://incoming.telemetry.mozilla.org/submit/activity-stream/impression-stats/1/98339428-6bba-4bf4-80b5-4b77c18c2f5e,275,0,0
1704481265120,351,"Load-2,321",200,OK,Thread Group 1-8,text,true,,927,2054,9,9,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/baseline/1/0eafe0a8-6d90-4eec-9778-2f752372fe09,351,0,48
1704481265186,287,"Load-2,347",200,OK,Thread Group 1-3,text,true,,898,2027,9,9,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/deaa10f1-d198-4757-997f-cb66c5ccc967,287,0,0
1704481265251,249,"Load-2,342",200,OK,Thread Group 1-6,text,true,,870,2039,9,9,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/42491a7e-82ad-4c5e-bc55-8adba0c49234,249,0,0
1704481265461,59,"Logout-2,083",200,OK,Thread Group 1-9,text,true,,8892,389,9,9,http://64.227.132.109/nucleo-icons.8b3a763416dc36ab.woff2,59,0,28
1704481265458,59,Logout,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-9,,true,,8892,389,9,9,null,59,4,28
1704481265261,260,"Load-2,344",200,OK,Thread Group 1-5,text,true,,855,2335,9,9,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/15354dd1-d4ae-49d4-996a-9f2793ccc683,260,0,0
1704481265522,60,"Load-2,316",400,Bad Request,Thread Group 1-9,text,false,,468,595,9,9,https://push.services.mozilla.com/,59,0,40
1704481265582,30,"Load-2,317",200,OK,Thread Group 1-9,text,true,,2783,359,9,9,http://64.227.132.109/LandingPage,30,0,0
1704481265473,235,"Load-2,348",200,OK,Thread Group 1-3,text,true,,919,2051,9,9,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/2d4aa183-f4f6-4ef1-87c2-695b7a76d171,235,0,0
1704481265468,254,"Load-2,346",200,OK,Thread Group 1-4,text,true,,861,2046,9,9,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/18023e04-b4dc-4ed0-9c01-7078b0c1b00f,254,0,0
1704481265471,253,"Load-2,319",200,OK,Thread Group 1-7,text,true,,930,1437,9,9,https://incoming.telemetry.mozilla.org/submit/activity-stream/sessions/1/8f3533b0-a694-410a-afdc-612529af8002,253,0,0
1704481265469,272,"Load-2,351",200,OK,Thread Group 1-2,text,true,,759,2464,9,9,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/top-sites/1/785c16e7-3dc7-435b-baff-4305e880f887,272,0,0
1704481265468,279,"Load-2,351",200,OK,Thread Group 1-1,text,true,,786,2464,9,9,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/top-sites/1/785c16e7-3dc7-435b-baff-4305e880f887,279,0,0
1704481265472,278,"Load-2,320",200,OK,Thread Group 1-8,text,true,,916,1632,9,9,https://incoming.telemetry.mozilla.org/submit/activity-stream/impression-stats/1/38dc72f7-9b6f-470c-bf36-0aa85a2d8d14,278,0,0
1704481265500,278,"Load-2,343",200,OK,Thread Group 1-6,text,true,,871,2031,9,9,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/174cc405-0802-4837-9851-18c16b5e246a,278,0,0
1704481265522,319,"Load-2,345",200,OK,Thread Group 1-5,text,true,,774,1974,9,9,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/032b5de5-b03f-459c-baab-7b0142b804a2,319,0,0
1704481265614,326,"Load-2,321",200,OK,Thread Group 1-9,text,true,,711,2054,9,9,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/baseline/1/0eafe0a8-6d90-4eec-9778-2f752372fe09,326,0,41
1704481265725,229,"Load-2,342",200,OK,Thread Group 1-7,text,true,,906,2039,9,9,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/42491a7e-82ad-4c5e-bc55-8adba0c49234,229,0,0
1704481265709,253,"Load-2,350",200,OK,Thread Group 1-3,text,true,,775,2464,10,10,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/top-sites/1/ec15f601-95c5-4fc3-9ed6-2c3768b34d98,253,0,0
1704481265723,240,"Load-2,347",200,OK,Thread Group 1-4,text,true,,861,2027,10,10,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/deaa10f1-d198-4757-997f-cb66c5ccc967,239,0,0
1704481265751,239,"Load-2,318",200,OK,Thread Group 1-8,text,true,,727,1273,10,10,https://incoming.telemetry.mozilla.org/submit/activity-stream/impression-stats/1/98339428-6bba-4bf4-80b5-4b77c18c2f5e,239,0,0
1704481265748,248,"Load-2,352",200,OK,Thread Group 1-1,text,true,,838,1379,10,10,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/pageload/1/e6861224-184c-446f-9f58-8e09bf4a2a9a,248,0,0
1704481265742,265,"Load-2,352",200,OK,Thread Group 1-2,text,true,,796,1379,10,10,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/pageload/1/e6861224-184c-446f-9f58-8e09bf4a2a9a,265,0,0
1704481265959,52,"Logout-2,083",200,OK,Thread Group 1-10,text,true,,8892,389,10,10,http://64.227.132.109/nucleo-icons.8b3a763416dc36ab.woff2,52,0,25
1704481265958,52,Logout,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-10,,true,,8892,389,10,10,null,52,2,25
1704481265779,272,"Load-2,344",200,OK,Thread Group 1-6,text,true,,785,2335,10,10,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/15354dd1-d4ae-49d4-996a-9f2793ccc683,272,0,0
1704481266013,67,"Load-2,316",400,Bad Request,Thread Group 1-10,text,false,,468,595,10,10,https://push.services.mozilla.com/,66,0,46
1704481266080,29,"Load-2,317",200,OK,Thread Group 1-10,text,true,,2783,359,10,10,http://64.227.132.109/LandingPage,29,0,0
1704481265842,271,"Load-2,346",200,OK,Thread Group 1-5,text,true,,896,2046,10,10,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/18023e04-b4dc-4ed0-9c01-7078b0c1b00f,271,0,0
1704481265963,242,"Load-2,351",200,OK,Thread Group 1-3,text,true,,905,2464,10,10,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/top-sites/1/785c16e7-3dc7-435b-baff-4305e880f887,241,0,0
1704481265941,264,"Load-2,320",200,OK,Thread Group 1-9,text,true,,833,1632,10,10,https://incoming.telemetry.mozilla.org/submit/activity-stream/impression-stats/1/38dc72f7-9b6f-470c-bf36-0aa85a2d8d14,264,0,0
1704481265955,270,"Load-2,343",200,OK,Thread Group 1-7,text,true,,764,2031,10,10,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/174cc405-0802-4837-9851-18c16b5e246a,270,0,0
1704481265991,236,"Load-2,319",200,OK,Thread Group 1-8,text,true,,711,1437,10,10,https://incoming.telemetry.mozilla.org/submit/activity-stream/sessions/1/8f3533b0-a694-410a-afdc-612529af8002,236,0,0
1704481265964,270,"Load-2,348",200,OK,Thread Group 1-4,text,true,,760,2051,10,10,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/2d4aa183-f4f6-4ef1-87c2-695b7a76d171,270,0,0
1704481265997,271,"Load-2,355",200,OK,Thread Group 1-1,text,true,,714,1412,10,10,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/812615df-2a1c-4e83-a632-a57823cfd85a,271,0,0
1704481266008,280,"Load-2,355",200,OK,Thread Group 1-2,text,true,,921,1412,10,10,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/812615df-2a1c-4e83-a632-a57823cfd85a,280,0,0
1704481266269,27,"Load-2,356",200,OK,Thread Group 1-1,text,true,,1414,341,10,10,http://64.227.132.109/assets/material/img/down-arrow-dark.svg,27,0,0
1704481266052,263,"Load-2,345",200,OK,Thread Group 1-6,text,true,,899,1974,10,10,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/032b5de5-b03f-459c-baab-7b0142b804a2,263,0,0
1704481266289,27,"Load-2,356",200,OK,Thread Group 1-2,text,true,,1414,341,10,10,http://64.227.132.109/assets/material/img/down-arrow-dark.svg,27,0,0
1704481266114,241,"Load-2,347",200,OK,Thread Group 1-5,text,true,,935,2027,10,10,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/deaa10f1-d198-4757-997f-cb66c5ccc967,241,0,0
1704481266111,298,"Load-2,321",200,OK,Thread Group 1-10,text,true,,833,2054,10,10,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/baseline/1/0eafe0a8-6d90-4eec-9778-2f752372fe09,298,0,46
1704481266297,133,"Load-2,368",200,OK,Thread Group 1-1,text,true,,37330,330,10,10,http://64.227.132.109/api/hometestimonials,109,0,0
1704481266226,238,"Load-2,344",200,OK,Thread Group 1-7,text,true,,871,2335,10,10,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/newtab/1/15354dd1-d4ae-49d4-996a-9f2793ccc683,237,0,0
1704481266206,268,"Load-2,318",200,OK,Thread Group 1-9,text,true,,823,1273,10,10,https://incoming.telemetry.mozilla.org/submit/activity-stream/impression-stats/1/98339428-6bba-4bf4-80b5-4b77c18c2f5e,268,0,0
1704481266228,254,"Load-2,342",200,OK,Thread Group 1-8,text,true,,731,2039,11,11,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/42491a7e-82ad-4c5e-bc55-8adba0c49234,254,0,0
1704481266317,166,"Load-2,368",200,OK,Thread Group 1-2,text,true,,37330,330,11,11,http://64.227.132.109/api/hometestimonials,156,0,0
1704481266206,278,"Load-2,352",200,OK,Thread Group 1-3,text,true,,760,1379,11,11,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/pageload/1/e6861224-184c-446f-9f58-8e09bf4a2a9a,278,0,0
1704481266235,263,"Load-2,350",200,OK,Thread Group 1-4,text,true,,923,2464,11,11,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/top-sites/1/ec15f601-95c5-4fc3-9ed6-2c3768b34d98,262,0,0
1704481266484,102,"Logout-2,083",200,OK,Thread Group 1-11,text,true,,8892,389,11,11,http://64.227.132.109/nucleo-icons.8b3a763416dc36ab.woff2,102,0,36
1704481266479,102,Logout,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-11,,true,,8892,389,11,11,null,102,5,36
1704481266316,282,"Load-2,346",200,OK,Thread Group 1-6,text,true,,884,2046,11,11,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/18023e04-b4dc-4ed0-9c01-7078b0c1b00f,282,0,0
1704481266444,162,"Load-2,367",200,OK,Thread Group 1-1,text,true,,75584,320,11,11,http://64.227.132.109/api/course,135,0,0
1704481266356,257,"Load-2,348",200,OK,Thread Group 1-5,text,true,,918,2051,11,11,https://incoming.telemetry.mozilla.org/submit/firefox-desktop/messaging-system/1/2d4aa183-f4f6-4ef1-87c2-695b7a76d171,257,0,0
1704481266483,173,"Load-2,367",200,OK,Thread Group 1-2,text,true,,75584,320,11,11,http://64.227.132.109/api/course,144,0,0
1704481266590,66,"Load-2,316",400,Bad Request,Thread Group 1-11,text,false,,468,595,11,11,https://push.services.mozilla.com/,65,0,45
